Objects
30
,,Global Angle Crazyflie_01:Crazyflie_01,,,,,,Global Angle LowerTriangle:LowerTriangle,,,,,,Global Angle MXS:MXS,,,,,,Global Angle clover13:clover13,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
206,0,,,,,,,,,,,,,2.298653,2.171628,-0.042738,1045.891479,1108.273315,616.644409,,,,,,
207,0,,,,,,,,,,,,,2.302171,2.167911,-0.042617,1046.641724,1108.087891,616.619446,,,,,,
208,0,,,,,,,,,,,,,2.304926,2.165144,-0.042463,1047.354492,1107.921753,616.675110,,,,,,
209,0,,,,,,,,,,,,,2.307137,2.162828,-0.042578,1048.110718,1107.510742,616.662231,,,,,,
210,0,,,,,,,,,,,,,2.308625,2.161322,-0.042512,1048.874268,1107.259033,616.704712,,,,,,
211,0,,,,,,,,,,,,,2.309542,2.160428,-0.042551,1049.620483,1106.951782,616.680481,,,,,,
212,0,,,,,,,,,,,,,2.310151,2.159816,-0.042522,1050.477295,1106.656128,616.662415,,,,,,
213,0,,,,,,,,,,,,,2.310358,2.159918,-0.042674,1051.373901,1106.354736,616.628662,,,,,,
214,0,,,,,,,,,,,,,2.309042,2.161138,-0.042673,1052.106567,1105.989990,616.582642,,,,,,
215,0,,,,,,,,,,,,,2.307506,2.162743,-0.042844,1052.919678,1105.635132,616.558167,,,,,,
216,0,,,,,,,,,,,,,2.305637,2.164899,-0.042799,1053.734863,1105.322632,616.589539,,,,,,
217,0,,,,,,,,,,,,,2.303159,2.167667,-0.042760,1054.536133,1104.989014,616.564941,,,,,,
218,0,,,,,,,,,,,,,2.299672,2.171460,-0.043199,1055.221191,1104.535156,616.538635,,,,,,
219,0,,,,,,,,,,,,,2.296130,2.175045,-0.042826,1056.063843,1104.197144,616.568115,,,,,,
220,0,,,,,,,,,,,,,2.291980,2.179377,-0.042880,1056.737305,1103.778198,616.500366,,,,,,
221,0,,,,,,,,,,,,,2.287326,2.184164,-0.042974,1057.440430,1103.396484,616.498108,,,,,,
222,0,,,,,,,,,,,,,2.282952,2.189018,-0.043102,1058.239258,1103.082520,616.514282,,,,,,
223,0,,,,,,,,,,,,,2.277417,2.194416,-0.043059,1058.827637,1102.727051,616.499146,,,,,,
224,0,,,,,,,,,,,,,2.272096,2.199966,-0.043010,1059.392334,1102.427612,616.495911,,,,,,
225,0,,,,,,,,,,,,,2.266848,2.205487,-0.043223,1059.896973,1101.939819,616.523926,,,,,,
226,0,,,,,,,,,,,,,2.261313,2.211303,-0.043149,1060.335815,1101.790649,616.439941,,,,,,
227,0,,,,,,,,,,,,,2.255321,2.217794,-0.044079,1060.819458,1101.475830,616.289734,,,,,,
228,0,,,,,,,,,,,,,2.249418,2.223484,-0.043472,1061.211914,1101.198730,616.383301,,,,,,
229,0,,,,,,,,,,,,,2.244722,2.228778,-0.043671,1061.557495,1101.034790,616.392761,,,,,,
230,0,,,,,,,,,,,,,2.239088,2.234398,-0.043481,1061.734497,1100.752930,616.340881,,,,,,
