Objects
30
,,Global Angle Crazyflie_01:Crazyflie_01,,,,,,Global Angle LowerTriangle:LowerTriangle,,,,,,Global Angle MXS:MXS,,,,,,Global Angle clover13:clover13,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
136,0,,,,,,,,,,,,,1.076405,1.203780,-1.250926,1049.041504,1049.779053,599.729919,,,,,,
137,0,,,,,,,,,,,,,1.080391,1.201300,-1.255583,1048.658813,1048.963501,599.573059,,,,,,
138,0,,,,,,,,,,,,,1.085571,1.198218,-1.261206,1048.356934,1048.371704,599.586914,,,,,,
139,0,,,,,,,,,,,,,1.092304,1.194838,-1.268149,1048.087402,1047.941040,599.542725,,,,,,
140,0,,,,,,,,,,,,,1.099612,1.190235,-1.276286,1047.836548,1047.182617,599.590637,,,,,,
141,0,,,,,,,,,,,,,1.106951,1.185501,-1.284871,1047.548584,1046.825684,599.520325,,,,,,
142,0,,,,,,,,,,,,,1.116228,1.180100,-1.295328,1046.649780,1045.234253,599.524414,,,,,,
143,0,,,,,,,,,,,,,1.125563,1.170712,-1.306721,1046.472534,1043.063965,600.319458,,,,,,
144,0,,,,,,,,,,,,,1.133376,1.170696,-1.312301,1046.334473,1044.556274,599.600220,,,,,,
145,0,,,,,,,,,,,,,1.143664,1.164738,-1.323415,1045.871948,1043.067505,599.414978,,,,,,
146,0,,,,,,,,,,,,,1.151107,1.160649,-1.330992,1045.799316,1042.591431,599.337036,,,,,,
147,0,,,,,,,,,,,,,1.158083,1.156849,-1.338317,1045.573608,1042.361816,599.524353,,,,,,
148,0,,,,,,,,,,,,,1.165112,1.151174,-1.346293,1044.816528,1042.276367,599.975586,,,,,,
149,0,,,,,,,,,,,,,1.169129,1.148798,-1.350028,1044.854004,1041.883301,599.941101,,,,,,
150,0,,,,,,,,,,,,,1.172989,1.146090,-1.354135,1044.778564,1040.840088,600.119324,,,,,,
151,0,,,,,,,,,,,,,1.175492,1.144606,-1.356488,1044.849243,1040.413208,600.114929,,,,,,
152,0,,,,,,,,,,,,,1.177145,1.143051,-1.358694,1044.541138,1039.958618,600.275330,,,,,,
153,0,,,,,,,,,,,,,1.175958,1.144257,-1.357354,1044.756714,1039.867920,600.129395,,,,,,
154,0,,,,,,,,,,,,,1.173968,1.145868,-1.355244,1044.650757,1040.035034,599.863892,,,,,,
155,0,,,,,,,,,,,,,1.171833,1.147186,-1.353265,1044.517700,1039.829224,599.820984,,,,,,
156,0,,,,,,,,,,,,,1.168588,1.148345,-1.350993,1044.109985,1039.156616,600.029419,,,,,,
157,0,,,,,,,,,,,,,1.160679,1.154078,-1.341785,1044.879395,1039.395752,599.597595,,,,,,
158,0,,,,,,,,,,,,,1.154890,1.157146,-1.335513,1044.853882,1039.302490,599.588318,,,,,,
159,0,,,,,,,,,,,,,1.148072,1.161345,-1.328527,1044.819580,1039.260254,599.586609,,,,,,
160,0,,,,,,,,,,,,,1.138446,1.166618,-1.319147,1045.092896,1039.746338,599.564331,,,,,,
161,0,,,,,,,,,,,,,1.131331,1.171643,-1.311097,1045.290771,1039.634399,599.440002,,,,,,
162,0,,,,,,,,,,,,,1.123364,1.176761,-1.302274,1045.503540,1039.872314,599.429932,,,,,,
163,0,,,,,,,,,,,,,1.115391,1.182083,-1.293331,1045.790283,1040.322998,599.389343,,,,,,
164,0,,,,,,,,,,,,,1.107461,1.186873,-1.284629,1046.082520,1040.743530,599.331848,,,,,,
165,0,,,,,,,,,,,,,1.097562,1.190747,-1.274971,1046.570801,1042.245239,599.477051,,,,,,
166,0,,,,,,,,,,,,,1.093092,1.195961,-1.268395,1046.991943,1042.080566,599.268738,,,,,,
167,0,,,,,,,,,,,,,1.085672,1.198148,-1.261925,1047.016968,1042.900879,599.501770,,,,,,
168,0,,,,,,,,,,,,,1.081351,1.200298,-1.257339,1047.367554,1043.361328,599.600586,,,,,,
169,0,,,,,,,,,,,,,1.078109,1.202060,-1.253927,1047.582886,1043.896240,599.642151,,,,,,
170,0,,,,,,,,,,,,,1.076838,1.203009,-1.251956,1047.925781,1044.642456,599.719604,,,,,,
