Objects
30
,,Global Angle Crazyflie_01:Crazyflie_01,,,,,,Global Angle LowerTriangle:LowerTriangle,,,,,,Global Angle MXS:MXS,,,,,,Global Angle clover13:clover13,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
201,0,,,,,,,,,,,,,2.220970,2.247425,-0.050627,1059.978516,1081.377930,541.148560,,,,,,
202,0,,,,,,,,,,,,,2.218688,2.250678,-0.049874,1059.691040,1080.597534,540.982361,,,,,,
203,0,,,,,,,,,,,,,2.214815,2.254295,-0.049932,1059.206055,1080.085449,540.984497,,,,,,
204,0,,,,,,,,,,,,,2.210488,2.258641,-0.049810,1058.706787,1079.578857,540.936829,,,,,,
205,0,,,,,,,,,,,,,2.205008,2.264905,-0.049811,1058.438599,1078.629395,540.982849,,,,,,
206,0,,,,,,,,,,,,,2.200402,2.270119,-0.049453,1057.679688,1078.159546,540.789551,,,,,,
207,0,,,,,,,,,,,,,2.192978,2.276140,-0.049501,1057.017578,1077.851807,540.871826,,,,,,
208,0,,,,,,,,,,,,,2.185972,2.283009,-0.049601,1056.341553,1077.312500,540.899048,,,,,,
209,0,,,,,,,,,,,,,2.178493,2.290188,-0.049359,1055.696899,1076.656494,540.917297,,,,,,
210,0,,,,,,,,,,,,,2.171778,2.296864,-0.049396,1054.984985,1076.146484,540.935913,,,,,,
211,0,,,,,,,,,,,,,2.163012,2.304320,-0.049269,1054.034302,1075.931885,540.989136,,,,,,
212,0,,,,,,,,,,,,,2.156015,2.311234,-0.049008,1053.161865,1075.431885,540.945740,,,,,,
213,0,,,,,,,,,,,,,2.146784,2.319174,-0.049321,1052.433594,1075.062500,541.023926,,,,,,
214,0,,,,,,,,,,,,,2.139150,2.326473,-0.048496,1051.627441,1074.524902,540.852051,,,,,,
215,0,,,,,,,,,,,,,2.131008,2.333087,-0.048722,1050.777954,1074.429321,541.003723,,,,,,
216,0,,,,,,,,,,,,,2.122945,2.339689,-0.049231,1049.855225,1074.282959,540.881104,,,,,,
217,0,,,,,,,,,,,,,2.115544,2.345810,-0.048874,1049.054443,1074.005859,540.884705,,,,,,
218,0,,,,,,,,,,,,,2.109114,2.351622,-0.048971,1048.361450,1073.812744,540.926697,,,,,,
219,0,,,,,,,,,,,,,2.103073,2.356965,-0.049141,1047.652100,1073.613770,540.960876,,,,,,
220,0,,,,,,,,,,,,,2.097673,2.361763,-0.049068,1046.999512,1073.476440,540.977417,,,,,,
221,0,,,,,,,,,,,,,2.092974,2.365946,-0.048950,1046.400635,1073.372559,541.024048,,,,,,
222,0,,,,,,,,,,,,,2.089021,2.369598,-0.048583,1045.838257,1073.397217,541.015747,,,,,,
223,0,,,,,,,,,,,,,2.086108,2.372155,-0.048617,1045.354492,1073.414307,541.068115,,,,,,
224,0,,,,,,,,,,,,,2.084527,2.374113,-0.048261,1044.892700,1073.336914,541.011475,,,,,,
225,0,,,,,,,,,,,,,2.083201,2.375088,-0.048314,1044.492065,1073.431641,541.002625,,,,,,
